consecutive_losses_pregame,avg_tpm_seconds_player,blunder_cnt_player,mistake_cnt_player,inaccuracy_cnt_player,acpl_player,accuracy_player,elo
-0.4482945293988953,0.0350080551518613,0.161951422742925,-0.9804009198058268,-0.92807353200001,0.128898395190177,-0.8562073464664766,-0.7030452170475315
-0.4482945293988953,-0.8692174685189389,-0.4693077193136427,-0.9804009198058268,-0.4889348913477601,-0.789062581200864,1.367192394422324,1.2350670544750333
-0.4482945293988953,-0.2585090303552847,0.161951422742925,2.9876069187639525,-0.92807353200001,1.2586965199791509,-1.0440607924179892,-0.1190230717890625
-0.4482945293988953,-0.8242561249992122,1.4244697068560603,-0.9804009198058268,0.8284810306089896,2.8827813243633003,0.5821332173115243,-0.7904058703548925
-0.4482945293988953,2.1032954836435174,-0.4693077193136427,-0.9804009198058268,-0.4889348913477601,-0.294775901605688,-0.6683539005149638,-1.832262550538976
-0.4482945293988953,-0.7540340226395666,1.4244697068560603,2.9876069187639525,-0.92807353200001,-0.0829387532077555,1.4513058776841954,-0.4797902141509423
-0.4482945293988953,-0.885912747319634,2.686987990969196,1.4004037833360408,2.585035593217989,0.4466541177870758,1.3952302221762811,-0.8243794577521997
-0.4482945293988953,1.1991274070116635,1.4244697068560603,-0.1867993520918709,-0.0497962506955101,2.4238008361677794,-1.0440607924179892,-0.8583530451495067
-0.4482945293988953,-1.2146645257573638,-1.1005668613702104,-0.9804009198058268,-0.92807353200001,-1.1421244951974183,1.591495016453981,1.9485123898184813
-0.4482945293988953,1.4297479741958496,0.161951422742925,-0.9804009198058268,-0.0497962506955101,-0.2241635188063772,-0.7076068593705037,0.3857273695423566
-0.4482945293988953,-1.222149110824082,-1.1005668613702104,-0.1867993520918709,0.3893423899567397,-1.036205920998452,1.6195328442079382,1.7220218071697675
4.497252566203811,-1.170349913176545,-0.4693077193136427,-0.1867993520918709,-0.4889348913477601,-0.6125316242025869,1.367192394422324,1.80291130097288
-0.4482945293988953,-0.6923007520943965,-0.4693077193136427,-0.1867993520918709,-1.36721217265226,-0.0123263704084446,-0.8057392565093536,0.0945251918511532
-0.4482945293988953,-0.1536464989720972,-1.1005668613702104,-0.9804009198058268,3.024174233870239,-0.1535511360070663,-0.7412522526752522,0.1171742501160246
-0.4482945293988953,1.2159628134186438,-0.4693077193136427,-0.1867993520918709,-0.0497962506955101,-0.789062581200864,-0.2786280947349596,-0.0203378893492658
-0.4482945293988953,-0.1930136992969437,-0.4693077193136427,-0.9804009198058268,-0.0497962506955101,0.0935922037905216,-0.8449922153648936,-0.4458166267536352
1.2002211691353402,-0.3017000729877456,-1.1005668613702104,-0.1867993520918709,-0.92807353200001,-0.4006944758046543,-0.6038668966808624,0.2126238528036969
-0.4482945293988953,-1.237674485606878,0.7932105647994927,0.6068022156220848,2.145896952565739,-0.6125316242025869,1.3111167389144096,2.0876423191598343
-0.4482945293988953,0.6180608800563947,0.161951422742925,-0.1867993520918709,-0.4889348913477601,0.2701231607887988,-0.9010678708728078,-1.0799902581700338
4.497252566203811,-1.189887347176106,-1.1005668613702104,-0.9804009198058268,0.8284810306089896,-0.9655935381991412,1.535419360946067,1.8546805770068715
2.8487368676695755,-0.5228179107758921,2.055728848912628,-0.9804009198058268,-0.4889348913477601,2.0707389221712256,-1.0440607924179892,-0.7014274271714693
-0.4482945293988953,1.710393498983314,0.161951422742925,1.4004037833360408,0.3893423899567397,2.0001265393719145,-1.0440607924179892,-0.1465254996821206
-0.4482945293988953,0.5596882209394685,0.7932105647994927,0.6068022156220848,0.3893423899567397,-0.294775901605688,-0.6683539005149638,-0.906886741431374
-0.4482945293988953,0.2622422905899449,-1.1005668613702104,-0.1867993520918709,-0.4889348913477601,-0.6478378156022423,-0.4160134507293496,-1.4795843575574072
-0.4482945293988953,-1.2069032149286736,-0.4693077193136427,-0.1867993520918709,-0.4889348913477601,0.3054293521884542,1.2270032556525383,-0.706280796799656
-0.4482945293988953,-1.2313580452491188,0.7932105647994927,-0.9804009198058268,-0.4889348913477601,-0.4713068586039652,1.367192394422324,1.785115612336195
1.2002211691353402,1.3759779261860294,0.161951422742925,-0.9804009198058268,-0.0497962506955101,0.870328414582941,-1.0216305302148236,-0.0057777804647056
-0.4482945293988953,-1.214374680724973,0.161951422742925,-0.9804009198058268,-1.36721217265226,-1.036205920998452,1.4793437054381524,1.7479064451867636
-0.4482945293988953,-0.246897500052757,-1.1005668613702104,1.4004037833360408,-0.0497962506955101,0.5172665005863868,-0.9627510919315136,-0.7823169209745814
-0.4482945293988953,-1.1930991495152676,-0.4693077193136427,-0.9804009198058268,1.2676196712612395,-0.5066130500036207,1.367192394422324,1.9032142732887387
2.8487368676695755,0.5131983486732073,0.161951422742925,-0.1867993520918709,-1.36721217265226,0.4113479263874204,-0.9375170469529522,-0.29050879865166
-0.4482945293988953,-1.198491721552508,-1.1005668613702104,-0.9804009198058268,-0.4889348913477601,-1.3539616435953508,1.6756084997158525,1.7948223515925683
-0.4482945293988953,1.2915296376029903,1.4244697068560603,1.4004037833360408,-0.92807353200001,1.470533668377083,-1.0440607924179892,0.0006933790395433
-0.4482945293988953,-0.5712065788791152,-1.1005668613702104,-0.9804009198058268,-0.4889348913477601,-1.1774306865970736,0.2456792842640387,-1.4003126536303574
-0.4482945293988953,0.1380855434440798,-0.4693077193136427,-0.1867993520918709,-0.4889348913477601,0.5525726919860422,-0.968358657482305,0.3533715720211118
-0.4482945293988953,-0.6160164105891704,0.161951422742925,0.6068022156220848,-0.4889348913477601,2.282576070569158,-1.0440607924179892,-0.6448047815092909
-0.4482945293988953,0.4254599806675981,0.161951422742925,0.6068022156220848,-0.4889348913477601,-0.294775901605688,-0.6683539005149638,-0.8146727184958261
-0.4482945293988953,-0.0537715879901462,0.7932105647994927,-0.1867993520918709,-0.92807353200001,1.9648203479722592,-1.0440607924179892,-1.8079957023980424
